username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
AtmaSinghKang;2016-11-05 08:22;0;1;"She is the ignorant one. She is PC hater of freedoms and democracy of #America . She does not understand. #MakeAmericaGreatAgain https:// twitter.com/AIIAmericanGir I/status/794858521158414336 …";;;#America #MakeAmericaGreatAgain;"794877441592463360";https://twitter.com/AtmaSinghKang/status/794877441592463360
Evolve_Mid_East;2016-11-05 08:20;0;1;"@ErmaJackson20 welcome to #TrumpTrain lady! Together, we will #MakeAmericaGreatAgain";;@ErmaJackson20;#TrumpTrain #MakeAmericaGreatAgain;"794877020987498496";https://twitter.com/Evolve_Mid_East/status/794877020987498496
DoBoshBrian;2016-11-05 08:20;0;1;"First...Yikes! This is what a #Hillaryforprison presidency will look like--but much worse. #MakeAmericaGreatAgain pic.twitter.com/iZVSoIQGFv";;;#Hillaryforprison #MakeAmericaGreatAgain;"794877000439709696";https://twitter.com/DoBoshBrian/status/794877000439709696
Bake_Me_A_Cake1;2016-11-05 08:19;0;1;"@InfoWarsChannel HUGE fan of the info wars guys! Let's #MakeAmericaGreatAgain";;@InfoWarsChannel;#MakeAmericaGreatAgain;"794876890381242368";https://twitter.com/Bake_Me_A_Cake1/status/794876890381242368
MAGAnNoHate;2016-11-05 08:19;0;0;"#MAGA #MakeAmericaGreatAgain U.S. International Trade in Goods and Services Deficit #Economy #Trumpwasright pic.twitter.com/vC2M0WCxHQ";;;#MAGA #MakeAmericaGreatAgain #Economy #Trumpwasright;"794876684914737152";https://twitter.com/MAGAnNoHate/status/794876684914737152
robinfarmer1313;2016-11-05 08:19;0;1;"That says something about Trump momentum!! #VoteTrumpPencePA #AllVotesMatter #StandwithTrump #AmericaFirst #MakeAmericaGreatAgain https:// twitter.com/WeNeedTrump/st atus/794779652791422976 …";;;#VoteTrumpPencePA #AllVotesMatter #StandwithTrump #AmericaFirst #MakeAmericaGreatAgain;"794876681727123457";https://twitter.com/robinfarmer1313/status/794876681727123457
RevelationNews;2016-11-05 08:18;0;1;"#MakeAmericaGreatAgain Brethren, go to the polls on Nov 8 & give @realDonaldTrump a shot. God bless. https://www. youtube.com/watch?v=qO_oAu wLCH8 … @RealAlexJones";;@realDonaldTrump @RealAlexJones;#MakeAmericaGreatAgain;"794876459051601921";https://twitter.com/RevelationNews/status/794876459051601921
bmusser65;2016-11-05 08:17;0;0;"https:// youtu.be/nF0YpXcZw9U #Benghazi @benghazi4 #MAGA #MakeAmericaGreatAgain @mike_pence @realDonaldTrump @purplemeatballs @DiamondandSilk https:// twitter.com/bmusser65/stat us/794875177045807106 …";Pennsylvania, USA;@benghazi4 @mike_pence @realDonaldTrump @purplemeatballs @DiamondandSilk;#Benghazi #MAGA #MakeAmericaGreatAgain;"794876364558102528";https://twitter.com/bmusser65/status/794876364558102528
daboydebonair;2016-11-05 08:17;0;1;"If u think I support Trump because I'm a racist u can suck my dick!!! #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"794876346908475392";https://twitter.com/daboydebonair/status/794876346908475392
AngeloJohnGage;2016-11-05 08:17;9;22;"Woke up this morning and felt like It was time to #MakeAmericaGreatAgain @realDonaldTrump pic.twitter.com/zPR92A9Hks";;@realDonaldTrump;#MakeAmericaGreatAgain;"794876335571267584";https://twitter.com/AngeloJohnGage/status/794876335571267584
