username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
joeltv;2016-11-21 17:06;0;0;"#MakeAmericaGreatAgain @Starbucks https://www. instagram.com/p/BNFp6AVAnvP/";Long Beach, CA;@Starbucks;#MakeAmericaGreatAgain;"800822793785004032";https://twitter.com/joeltv/status/800822793785004032
amrightnow;2016-11-21 17:05;2;4;""The Real Trump" Make Video (Trump About You) https:// youtu.be/2_5b98GrlPE #MakeAmericaGreatAgain #trumptrain pic.twitter.com/pKwQNm6mEz";;;#MakeAmericaGreatAgain #trumptrain;"800822438053416960";https://twitter.com/amrightnow/status/800822438053416960
politstrip;2016-11-21 17:05;0;0;"Happy @realDonaldTrump is finding place for @GovernorPerry in #TrumpAdmin Together we will #MakeAmericaGreatAgain #cabinetpicks #tcot pic.twitter.com/VOi0BZqbWU";;@realDonaldTrump @GovernorPerry;#TrumpAdmin #MakeAmericaGreatAgain #cabinetpicks #tcot;"800822408445771778";https://twitter.com/politstrip/status/800822408445771778
drkate4justice;2016-11-21 17:04;0;0;"OUTNUMBERED | Fox News | 11/21/16 https:// youtu.be/7nQjdevsrr4 #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"800822333145432064";https://twitter.com/drkate4justice/status/800822333145432064
worldwideitguys;2016-11-21 17:04;0;1;"#MakeChicagoGreatAgain #MakeAmericaGreatAgain @realDonaldTrump #BuildTheWall @whitesox @Cubs pic.twitter.com/VH3cPoRonb";;@realDonaldTrump @whitesox @Cubs;#MakeChicagoGreatAgain #MakeAmericaGreatAgain #BuildTheWall;"800822108683124736";https://twitter.com/worldwideitguys/status/800822108683124736
CodeBlueNTexas;2016-11-21 17:00;1;1;"@PJStrikeForce GOD BLESS THEM ALL!! #JUSTICE #BLUELIVESMATTER #LAWENFORCEMENT #MAKEAMERICAGREATAGAIN #TRUMPISCOMING";;@PJStrikeForce;#JUSTICE #BLUELIVESMATTER #LAWENFORCEMENT #MAKEAMERICAGREATAGAIN #TRUMPISCOMING;"800821297727074305";https://twitter.com/CodeBlueNTexas/status/800821297727074305
Demosthenes322B;2016-11-21 17:00;1;0;"Amen, My hope is that he can build a coalition of people to #MakeAmericaGreatAgain . Even former enemies can be made friends. https:// twitter.com/seanhannity/st atus/800759614094577664 …";;;#MakeAmericaGreatAgain;"800821245973446657";https://twitter.com/Demosthenes322B/status/800821245973446657
ALECexposed;2016-11-21 17:00;2;1;"Sessions pick as #AG could spark exodus from #civilrights division http:// buff.ly/2gb8a92 #makeamericagreatagain #Trump #TrumpPence16 pic.twitter.com/UPbQkBgBwh";;;#AG #civilrights #makeamericagreatagain #Trump #TrumpPence16;"800821170320842752";https://twitter.com/ALECexposed/status/800821170320842752
DaysOfTrump;2016-11-21 17:00;52;70;"60 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain pic.twitter.com/l4TF8oPIRh";;@DaysOfTrump;#Trump #MakeAmericaGreatAgain;"800821102909890561";https://twitter.com/DaysOfTrump/status/800821102909890561
MtRushmore2016;2016-11-21 16:59;0;0;""Trump’s Approval Rating At An All-Time High In New Poll" Are you listening @nytimes @CNN #MakeAmericaGreatAgain http:// dailycaller.com/2016/11/21/tru mps-approval-rating-at-an-all-time-high-in-new-poll/ …";;@nytimes @CNN;#MakeAmericaGreatAgain;"800820957090877441";https://twitter.com/MtRushmore2016/status/800820957090877441
clark7950;2016-11-21 16:59;0;0;"It's not about Paul Ryan's better way, it's about Trump's #MakeAmericaGreatAgain . We know what we voted for and expect you to honor it! https:// twitter.com/waysandmeansgo p/status/800809931041603584 …";;;#MakeAmericaGreatAgain;"800820867202695168";https://twitter.com/clark7950/status/800820867202695168
LadyAlison7;2016-11-21 16:54;1;0;"San Diego, California supports Trump Pence Presidency despite all the idiot libtards here!!! #SilentMajority #Trump #MakeAmericaGreatAgain pic.twitter.com/h5SHYio384";;;#SilentMajority #Trump #MakeAmericaGreatAgain;"800819713395736576";https://twitter.com/LadyAlison7/status/800819713395736576
rehmananwer;2016-11-21 16:53;3;1;"If you are a proud Trump supporter, this letter will make you feel even more proud #MakeAmericaGreatAgain #TrumpsAmerica pic.twitter.com/JnV3zcStpA";;;#MakeAmericaGreatAgain #TrumpsAmerica;"800819552481263617";https://twitter.com/rehmananwer/status/800819552481263617
